MS SubClass,Lot Frontage,Lot Area,Lot Shape,Utilities,Land Slope,Overall Qual,Overall Cond,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Total Bsmt SF,Heating QC,Central Air,Electrical,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Val,Mo Sold,Yr Sold,SalePrice,Total Baths,Finished Garage,Detached Garage,Remodeled,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Misc Feature_Gar2,Misc Feature_NA,Misc Feature_Othr,Misc Feature_Shed,Misc Feature_TenC,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Mas Vnr Type_BrkFace,Mas Vnr Type_CBlock,Mas Vnr Type_NA,Mas Vnr Type_Stone,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Sale Condition_AdjLand,Sale Condition_Alloca,Sale Condition_Family,Sale Condition_Normal,Sale Condition_Partial,Street_Pave,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_PreCast,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Age,Has Alley
60,102.0,12858,2.0,3,2,9,5,162.0,5,3,5,1590.0,5,1,4.0,2334,3,1,5,10,7,1,4,3.0,751.0,3,3,2,144,133,0,0,0,0,0,0,0,1,2010,376162,3.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0
20,98.0,11478,3.0,3,2,8,5,200.0,4,3,5,1704.0,5,1,4.0,1704,3,1,4,7,7,1,4,3.0,772.0,3,3,2,0,50,0,0,0,0,0,0,0,5,2010,306000,3.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,0
20,83.0,10159,2.0,3,2,9,5,450.0,5,3,5,1930.0,5,1,4.0,1940,3,1,5,8,7,1,4,3.0,606.0,3,3,2,168,95,0,0,0,0,0,0,0,4,2010,395192,4.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0
20,94.0,12883,2.0,3,2,8,5,256.0,4,3,4,1544.0,5,1,4.0,1544,3,1,4,7,7,0,0,3.0,868.0,3,3,2,0,35,0,0,0,0,0,0,0,6,2010,290941,2.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0
20,95.0,12182,3.0,3,2,7,5,226.0,4,3,4,1541.0,5,1,4.0,1541,3,1,4,7,7,1,4,2.0,532.0,3,3,2,0,70,0,0,0,0,0,0,0,5,2010,220000,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,0
20,90.0,11520,3.0,3,2,9,5,615.0,4,3,5,1698.0,5,1,4.0,1698,3,1,5,7,7,1,4,3.0,730.0,3,3,2,192,74,0,0,0,0,0,0,0,6,2010,275000,2.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,0
20,79.0,14122,2.0,3,2,8,5,240.0,4,3,5,1822.0,5,1,4.0,1822,3,1,5,8,7,1,4,3.0,678.0,3,3,2,0,119,0,0,0,0,0,0,0,2,2010,259000,2.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,0
20,70.0,10171,2.0,3,2,7,5,168.0,4,3,4,1517.0,5,1,4.0,1535,3,1,4,7,7,0,0,2.0,532.0,3,3,2,0,0,0,0,0,0,0,0,0,3,2010,214000,2.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,0
20,100.0,12919,2.0,3,2,9,5,760.0,5,3,5,2330.0,5,1,4.0,2364,2,1,5,11,7,2,4,3.0,820.0,3,3,2,0,67,0,0,0,0,0,0,0,3,2010,611657,4.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0
120,44.0,6371,2.0,3,2,7,5,128.0,4,3,4,1358.0,5,1,4.0,1358,2,1,4,6,7,1,4,2.0,484.0,3,3,2,192,35,0,0,0,0,0,0,0,6,2010,224000,3.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0
20,110.0,14300,3.0,3,1,9,5,1095.0,5,3,5,2846.0,5,1,4.0,2696,3,1,5,10,7,2,4,3.0,958.0,3,3,2,220,150,0,0,0,0,0,0,0,6,2010,500000,4.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,0
60,105.0,13650,3.0,3,2,8,5,232.0,4,3,4,1671.0,5,1,4.0,2250,3,1,4,7,7,1,5,3.0,756.0,3,3,2,238,130,0,0,0,0,0,0,0,6,2010,320000,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,0
120,61.0,7658,3.0,3,2,9,5,412.0,5,3,5,1752.0,5,1,4.0,1752,2,1,5,6,7,1,4,2.0,576.0,3,3,2,196,82,0,0,0,0,0,0,0,2,2010,319900,3.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,0
120,41.0,7132,2.0,3,2,8,5,178.0,4,3,4,1370.0,5,1,4.0,1370,2,1,4,6,7,1,4,2.0,484.0,3,3,2,120,49,0,0,0,0,0,0,0,4,2010,205000,2.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,0
160,36.0,2628,3.0,3,2,7,5,106.0,4,3,4,764.0,5,1,4.0,1626,2,1,4,6,7,0,0,2.0,474.0,3,3,2,0,27,0,0,0,0,0,0,0,6,2010,175500,3.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,0
20,100.0,18494,2.0,3,2,6,5,0.0,4,3,4,1324.0,5,1,4.0,1324,3,1,4,6,7,0,0,2.0,430.0,3,3,2,36,23,0,0,0,0,0,0,0,1,2010,199500,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
120,43.0,3203,3.0,3,2,7,5,14.0,4,3,4,1145.0,5,1,4.0,1145,2,1,4,6,7,0,0,2.0,437.0,3,3,2,100,116,0,0,0,0,0,0,0,1,2010,160000,2.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
120,43.0,3182,3.0,3,2,8,5,16.0,4,3,4,1256.0,5,1,4.0,1269,2,1,4,6,7,1,3,2.0,430.0,3,3,2,146,20,0,0,144,0,0,0,0,4,2010,192000,2.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
80,67.0,13300,2.0,3,2,7,5,0.0,4,3,4,384.0,5,1,4.0,1374,3,1,4,7,7,1,4,2.0,400.0,3,3,2,100,0,0,0,0,0,0,0,0,6,2010,184500,4.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
60,0.0,7851,3.0,3,2,6,5,0.0,4,3,4,860.0,5,1,4.0,1960,4,1,4,8,7,2,3,2.0,440.0,3,3,2,288,48,0,0,0,0,0,0,0,5,2010,216500,4.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
60,63.0,8577,2.0,3,2,7,5,0.0,4,3,4,847.0,5,1,4.0,1733,3,1,4,7,7,1,4,2.0,433.0,3,3,2,144,48,0,0,0,0,0,0,0,4,2010,185088,3.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
80,0.0,7750,2.0,3,2,7,5,0.0,3,3,4,384.0,5,1,4.0,1430,3,1,3,7,7,1,3,2.0,400.0,3,3,2,180,0,0,0,0,0,0,0,0,4,2010,180000,3.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
60,0.0,9505,2.0,3,2,7,5,180.0,4,3,4,884.0,5,1,4.0,2035,3,1,4,8,7,1,4,2.0,434.0,3,3,2,144,48,0,0,0,0,0,0,0,5,2010,222500,3.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
60,108.0,14774,2.0,3,2,9,5,165.0,4,3,4,1393.0,5,1,4.0,2599,4,1,4,10,7,1,3,3.0,779.0,3,3,2,668,30,0,0,0,0,0,0,0,5,2010,333168,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,0
60,60.0,17433,0.0,3,2,8,5,114.0,4,3,5,1629.0,5,1,4.0,2475,4,1,4,7,7,1,3,3.0,962.0,3,3,2,23,172,0,0,256,0,0,0,0,1,2010,355000,3.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26,0
20,59.0,10593,2.0,3,2,7,5,338.0,4,3,4,1720.0,5,1,4.0,1720,3,1,4,7,7,1,3,2.0,527.0,3,3,2,240,56,154,0,0,0,0,0,0,3,2010,260400,3.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28,0
60,98.0,12256,2.0,3,2,8,5,362.0,4,3,5,1463.0,5,1,4.0,2622,3,1,4,9,7,2,3,2.0,712.0,3,3,2,186,32,0,0,0,0,0,0,0,4,2010,325000,4.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30,0
60,92.0,11764,2.0,3,2,8,7,348.0,4,3,4,1152.0,5,1,4.0,2270,4,1,4,9,7,1,4,3.0,671.0,3,3,2,132,57,0,0,0,0,0,0,0,4,2010,290000,3.0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,0
60,58.0,16770,0.0,3,2,7,5,30.0,4,3,4,1195.0,4,1,4.0,1839,4,1,3,7,7,0,0,2.0,486.0,3,3,2,0,81,0,0,0,0,0,0,0,6,2010,221000,3.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26,0
50,56.0,14720,2.0,3,2,8,5,579.0,4,3,4,2033.0,5,1,4.0,3238,4,1,4,9,7,1,5,3.0,666.0,3,3,2,283,86,0,0,0,0,0,0,0,3,2010,410000,4.0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29,0
20,73.0,8987,3.0,3,2,8,5,226.0,4,3,4,1595.0,5,1,4.0,1595,2,1,4,6,7,1,4,3.0,880.0,3,3,2,144,0,0,0,0,0,0,0,0,5,2010,221500,2.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,0
20,92.0,9215,3.0,3,2,7,5,0.0,4,3,4,1218.0,5,1,4.0,1218,2,1,4,4,7,0,0,2.0,676.0,3,3,2,0,136,0,0,0,0,0,0,0,4,2010,204500,2.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
60,72.0,8640,3.0,3,2,7,5,0.0,3,3,4,756.0,5,1,4.0,1547,3,1,4,7,7,0,0,2.0,614.0,3,3,2,169,45,0,0,0,0,0,0,0,6,2010,215200,3.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
20,75.0,9000,3.0,3,2,8,5,36.0,4,3,4,1566.0,5,1,4.0,1566,3,1,4,7,7,0,0,2.0,750.0,3,3,2,144,168,0,0,0,0,0,0,0,4,2010,262500,3.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0
60,100.0,12552,3.0,3,2,7,5,0.0,4,3,4,991.0,5,1,4.0,1947,3,1,4,8,7,1,4,2.0,678.0,3,3,2,0,136,0,0,0,0,0,2,0,5,2010,254900,3.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0
20,84.0,10440,3.0,3,2,6,5,0.0,4,3,5,1468.0,5,1,4.0,1468,2,1,4,6,7,1,4,2.0,528.0,3,3,2,0,102,0,0,216,0,0,0,0,5,2010,271500,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,0
60,76.0,10142,2.0,3,2,7,5,0.0,4,3,4,956.0,5,1,4.0,2084,4,1,4,8,7,0,0,2.0,618.0,3,3,2,0,45,0,0,0,0,0,0,0,1,2010,233000,4.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0
60,70.0,11920,3.0,3,2,7,5,122.0,4,3,4,831.0,5,1,4.0,1659,3,1,4,8,7,0,0,2.0,484.0,3,3,2,144,68,0,0,0,0,0,0,0,4,2010,181000,3.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0
60,0.0,8880,2.0,3,2,7,5,0.0,4,3,4,948.0,5,1,4.0,2110,3,1,4,8,7,2,2,2.0,463.0,3,3,2,0,130,0,0,0,0,0,0,0,5,2010,205000,4.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,0
120,50.0,8012,3.0,3,2,6,5,0.0,3,3,4,923.0,3,1,4.0,923,2,1,3,5,7,1,3,1.0,264.0,3,3,2,80,0,0,0,0,0,0,0,0,5,2010,143000,2.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44,0
